lcode,ldesc,mcode,mdesc,scode,sdesc,code
23,"무기, 탄약, 갑옷[Note]탱크(18-01-14), 군사 항공기(18-05-01), 및 군함(18-03)은 포함하지 않음",05,갑옷,01,갑옷,230501
23,"무기, 탄약, 갑옷[Note]탱크(18-01-14), 군사 항공기(18-05-01), 및 군함(18-03)은 포함하지 않음",05,갑옷,05,갑옷의 일부인 헬멧(투구),230505
23,"무기, 탄약, 갑옷[Note]탱크(18-01-14), 군사 항공기(18-05-01), 및 군함(18-03)은 포함하지 않음",05,갑옷,11,갑옷의 (헬멧이 아닌) 다른 부분,230511
24,"문장, 주화, 표상, 심볼",01,방패,01,도형요소 또는 문자을 포함하지 않은 방패,240101
24,"문장, 주화, 표상, 심볼",01,방패,03,"기하도형 또는 입체, 선, 띠, 구획의 표현물을 포함하는 방패",240103
24,"문장, 주화, 표상, 심볼",01,방패,05,기타 다른 도형요소 또는 문자를 포함하는 방패,240105
24,"문장, 주화, 표상, 심볼",01,방패,07,천체 또는 자연현상을 포함하는 방패,240107
24,"문장, 주화, 표상, 심볼",01,방패,08,사람 또는 사람 신체 일부를 포함하는 방패,240108
24,"문장, 주화, 표상, 심볼",01,방패,09,동물 또는 동물 신체 일부를 포함하는 방패,240109
24,"문장, 주화, 표상, 심볼",01,방패,10,식물을 포함하는 방패,240110
24,"문장, 주화, 표상, 심볼",01,방패,11,"풍경, 거주지, 빌딩 또는 건축물을 포함하는 방패",240111
24,"문장, 주화, 표상, 심볼",01,방패,12,제조 물품 또는 산업용 제품을 포함하는 방패,240112
24,"문장, 주화, 표상, 심볼",01,방패,13,기타 다른 도형요소를 포함하는 방패,240113
24,"문장, 주화, 표상, 심볼",01,방패,15,문자를 포함하는 방패,240115
24,"문장, 주화, 표상, 심볼",01,방패,16,불완전한 방패,240116
24,"문장, 주화, 표상, 심볼",01,방패,17,외부에 위치하는 도형요소 또는 문자를 가지는 방패,240117
24,"문장, 주화, 표상, 심볼",01,방패,18,도형요소 또는 문자가 위에 위치하는 방패,240118
24,"문장, 주화, 표상, 심볼",01,방패,19,지지물이 있는 방패(동물),240119
24,"문장, 주화, 표상, 심볼",01,방패,20,기타 외부에 위치하는 도형요소 또는 문자를 가지는 방패,240120
24,"문장, 주화, 표상, 심볼",01,방패,23,수 개의 방패,240123
24,"문장, 주화, 표상, 심볼",01,방패,25,보통형태가 아닌 방패,240125
24,"문장, 주화, 표상, 심볼",03,"인장, 도장, 스탬프",01,"인장, 도장, 스탬프",240301
24,"문장, 주화, 표상, 심볼",03,"인장, 도장, 스탬프",02,"문서, 리본 등에 찍힌 인영, 스탬프",240302
24,"문장, 주화, 표상, 심볼",03,"인장, 도장, 스탬프",07,"원형 인장 또는 도장, 스탬프",240307
24,"문장, 주화, 표상, 심볼",03,"인장, 도장, 스탬프",08,"타원형 인장 또는 도장, 스탬프",240308
24,"문장, 주화, 표상, 심볼",03,"인장, 도장, 스탬프",09,"기타 다른 형태의 인장 또는 도장, 스탬프",240309
24,"문장, 주화, 표상, 심볼",03,"인장, 도장, 스탬프",11,"천체 또는 자연 현상과 함께 있는 인장, 도장, 스탬프",240311
24,"문장, 주화, 표상, 심볼",03,"인장, 도장, 스탬프",12,"사람 또는 사람 신체 일부와 함께 있는 인장 또는 도장, 스탬프",240312
24,"문장, 주화, 표상, 심볼",03,"인장, 도장, 스탬프",13,"동물 또는 동물 신체 일부와 함께 있는 인장 또는 도장, 스탬프",240313
24,"문장, 주화, 표상, 심볼",03,"인장, 도장, 스탬프",14,"식물과 함께 있는 인장 또는 도장, 스탬프",240314
24,"문장, 주화, 표상, 심볼",03,"인장, 도장, 스탬프",15,"풍경, 거주지, 빌딩 또는 건축물과 함께 있는 인장 또는 도장, 스탬프",240315
24,"문장, 주화, 표상, 심볼",03,"인장, 도장, 스탬프",16,"제조 물품 또는 산업용 제품과 함께 있는 인장 또는 도장, 스탬프",240316
24,"문장, 주화, 표상, 심볼",03,"인장, 도장, 스탬프",17,"기하 도형 또는 입체와 함께 있는 인장 또는 도장, 스탬프",240317
24,"문장, 주화, 표상, 심볼",03,"인장, 도장, 스탬프",18,"명각과 함께 있는 인장 또는 도장, 스탬프",240318
24,"문장, 주화, 표상, 심볼",03,"인장, 도장, 스탬프",19,"기타 다른 도형요소와 함께 있는 인장 또는 도장, 스탬프",240319
24,"문장, 주화, 표상, 심볼",05,"메달(훈장), 주화, 훈위",01,하나의 메달(훈장) 또는 주화,240501
24,"문장, 주화, 표상, 심볼",05,"메달(훈장), 주화, 훈위",02,사람 또는 사람 신체의 일부를 포함하는 하나의 메달(훈장) 또는 주화,240502
24,"문장, 주화, 표상, 심볼",05,"메달(훈장), 주화, 훈위",03,기타 다른 도형요소를 포함하는 하나의 메달(훈장) 또는 주화,240503
24,"문장, 주화, 표상, 심볼",05,"메달(훈장), 주화, 훈위",05,두 개의 메달(훈장) 또는 주화,240505
24,"문장, 주화, 표상, 심볼",05,"메달(훈장), 주화, 훈위",07,세 개 이상의 메달(훈장) 또는 주화,240507
24,"문장, 주화, 표상, 심볼",05,"메달(훈장), 주화, 훈위",20,"훈위, 훈장",240520
24,"문장, 주화, 표상, 심볼",05,"메달(훈장), 주화, 훈위",21,황금 양모,240521
24,"문장, 주화, 표상, 심볼",05,"메달(훈장), 주화, 훈위",25,기타 훈장 또는 훈위,240525
24,"문장, 주화, 표상, 심볼",07,깃발,01,하나의 깃발,240701
24,"문장, 주화, 표상, 심볼",07,깃발,03,두 개 이상의 깃발,240703
24,"문장, 주화, 표상, 심볼",07,깃발,05,밀집하여 무리지은 깃발,240705
24,"문장, 주화, 표상, 심볼",07,깃발,11,밴더롤 형상의 깃발,240711
24,"문장, 주화, 표상, 심볼",07,깃발,13,깃대에서 가장 멀리있는 부분이 둥글거나 꼭지점 또는 제비꼬리 형상으로 점점 가늘어지는 깃발,240713
24,"문장, 주화, 표상, 심볼",07,깃발,15,삼각형 형태의 깃발,240715
24,"문장, 주화, 표상, 심볼",07,깃발,16,태극기,240716
24,"문장, 주화, 표상, 심볼",07,깃발,17,성조기(미국),240717
24,"문장, 주화, 표상, 심볼",07,깃발,18,오륜기(올림픽),240718
24,"문장, 주화, 표상, 심볼",07,깃발,19,"적십자기, 녹십자기, 스위스기",240719
24,"문장, 주화, 표상, 심볼",07,깃발,20,일장기(일본),240720
24,"문장, 주화, 표상, 심볼",07,깃발,21,하나의 깃대 또는 줄에 묶인 여러 개의 깃발,240721
24,"문장, 주화, 표상, 심볼",07,깃발,22,"가로로 그은 삼색 깃발(독일, 네덜란드, 헝가리 등)",240722
24,"문장, 주화, 표상, 심볼",07,깃발,23,도안화(양식화)된 깃발,240723
24,"문장, 주화, 표상, 심볼",07,깃발,24,"세로로 그은 삼색 깃발(프랑스, 이태리, 벨기에, 아일랜드, 루마니아 등)",240724
24,"문장, 주화, 표상, 심볼",09,"왕관, 보석이 박힌 머리띠 장식",01,꼭대기가 막힌 왕관,240901
24,"문장, 주화, 표상, 심볼",09,"왕관, 보석이 박힌 머리띠 장식",02,꼭대기가 열린 왕관,240902
24,"문장, 주화, 표상, 심볼",09,"왕관, 보석이 박힌 머리띠 장식",03,도안화(양식화)되거나 공상적 형태의 왕관,240903
24,"문장, 주화, 표상, 심볼",09,"왕관, 보석이 박힌 머리띠 장식",04,다이아뎀,240904
24,"문장, 주화, 표상, 심볼",09,"왕관, 보석이 박힌 머리띠 장식",05,하나의 왕관,240905
24,"문장, 주화, 표상, 심볼",09,"왕관, 보석이 박힌 머리띠 장식",06,두 개 이상의 왕관,240906
24,"문장, 주화, 표상, 심볼",09,"왕관, 보석이 박힌 머리띠 장식",07,끝이 원구형으로 처리된 왕관,240907
24,"문장, 주화, 표상, 심볼",09,"왕관, 보석이 박힌 머리띠 장식",08,끝이 탑이나 성첩과 같은 톱니 모양을 한 왕관,240908
24,"문장, 주화, 표상, 심볼",09,"왕관, 보석이 박힌 머리띠 장식",09,세 개의 삼각형 꼭지점을 가지는 왕관,240909
24,"문장, 주화, 표상, 심볼",09,"왕관, 보석이 박힌 머리띠 장식",10,네 개의 이상의 삼각형 꼭지점을 가지는 왕관,240910
24,"문장, 주화, 표상, 심볼",09,"왕관, 보석이 박힌 머리띠 장식",11,화살 형태의 꼭지점을 가지는 왕관,240911
24,"문장, 주화, 표상, 심볼",09,"왕관, 보석이 박힌 머리띠 장식",12,나뭇잎 무늬로 장식된 왕관,240912
24,"문장, 주화, 표상, 심볼",09,"왕관, 보석이 박힌 머리띠 장식",13,십자가가 위에 놓인 왕관,240913
24,"문장, 주화, 표상, 심볼",09,"왕관, 보석이 박힌 머리띠 장식",14,"문자, 결합 문자 또는 숫자로 이루어진 왕관",240914
24,"문장, 주화, 표상, 심볼",09,"왕관, 보석이 박힌 머리띠 장식",16,기타 다른 문자와 함께 있는 왕관,240916
24,"문장, 주화, 표상, 심볼",09,"왕관, 보석이 박힌 머리띠 장식",20,사람 또는 사람 신체 일부와 함께 있는 왕관,240920
24,"문장, 주화, 표상, 심볼",09,"왕관, 보석이 박힌 머리띠 장식",21,동물 또는 동물 신체의 일부와 함께 있는 왕관,240921
24,"문장, 주화, 표상, 심볼",09,"왕관, 보석이 박힌 머리띠 장식",22,식물과 함께 있는 왕관,240922
24,"문장, 주화, 표상, 심볼",09,"왕관, 보석이 박힌 머리띠 장식",23,제조물품 또는 산업용 제품과 함께 있는 왕관,240923
24,"문장, 주화, 표상, 심볼",09,"왕관, 보석이 박힌 머리띠 장식",24,기타 다른 도형요소와 함께 있는 왕관,240924
24,"문장, 주화, 표상, 심볼",09,"왕관, 보석이 박힌 머리띠 장식",25,기타 독특하게 표현된 왕관,240925
24,"문장, 주화, 표상, 심볼",11,"표장, 기장",01,"로마기장, 파스케스 또는 패시즈(로마의 공권력을 표시하는 상징물), (왕이 왕권의 상징으로 드는) 홀",241101
24,"문장, 주화, 표상, 심볼",11,"표장, 기장",03,날개달린 지팡이(머큐리의 지팡이),241103
24,"문장, 주화, 표상, 심볼",11,"표장, 기장",05,"손잡이가 구부러진 지팡이, 양치기의 지팡이, 유목민의 지팡이, 목장(카톨릭 주교 등이 지니는 지팡이)",241105
24,"문장, 주화, 표상, 심볼",11,"표장, 기장",07,넵투누스의 삼지창,241107
24,"문장, 주화, 표상, 심볼",11,"표장, 기장",11,십자가가 위에 놓인 구체,241111
24,"문장, 주화, 표상, 심볼",11,"표장, 기장",13,주교관(主敎冠),241113
24,"문장, 주화, 표상, 심볼",11,"표장, 기장",14,(날개가 있는) 머큐리 헬멧,241114
24,"문장, 주화, 표상, 심볼",11,"표장, 기장",15,다윗의 별,241115
24,"문장, 주화, 표상, 심볼",11,"표장, 기장",16,풍요의 뿔,241116
24,"문장, 주화, 표상, 심볼",11,"표장, 기장",17,중국의 행운의 상징(류이),241117
24,"문장, 주화, 표상, 심볼",11,"표장, 기장",18,"표장 또는 기장으로 인식되는 기호, 그림 또는 기타 다른 도형요소",241118
24,"문장, 주화, 표상, 심볼",11,"표장, 기장",21,"(명예 또는 지위를 표시하는) 브레이드 장식, 코케이드 [Note]동일하게 각을 형성하는(V형[갈매기 패턴]) 수장(26-03-23) 제외",241121
24,"문장, 주화, 표상, 심볼",11,"표장, 기장",25,"기타 다른 표장 또는 기장[Note](a) 악마의 눈 포함(b) 뱀컵(03-11-01), 뱀지팡이(03-11-01), 흰죽지수리(03-07-01), 횃불(13-01-05) 제외",241125
24,"문장, 주화, 표상, 심볼",13,십자가,01,"그리스 십자가(＋), 성인 안드레의 십자가(X)",241301
24,"문장, 주화, 표상, 심볼",13,십자가,02,"라틴 십자가, T형 십자가",241302
24,"문장, 주화, 표상, 심볼",13,십자가,03,"로렌 십자가, 교황 십자가(가로줄 세 개의 십자가)",241303
24,"문장, 주화, 표상, 심볼",13,십자가,04,몰타 십자가,241304
24,"문장, 주화, 표상, 심볼",13,십자가,05,문자로 형성되는 십자가,241305
24,"문장, 주화, 표상, 심볼",13,십자가,09,선이 교차하여 형성되는 십자가,241309
24,"문장, 주화, 표상, 심볼",13,십자가,13,문자를 포함하는 십자가,241313
24,"문장, 주화, 표상, 심볼",13,십자가,14,문자와 함께 있는 십자가,241314
24,"문장, 주화, 표상, 심볼",13,십자가,17,도형요소를 포함하는 십자가,241317
24,"문장, 주화, 표상, 심볼",13,십자가,21,빛 또는 방사선을 가지는 십자가,241321
24,"문장, 주화, 표상, 심볼",13,십자가,22,원 또는 다각형 내에 위치하는 십자가,241322
24,"문장, 주화, 표상, 심볼",13,십자가,23,사각형 또는 직사각형 내에 위치하는 십자가,241323
24,"문장, 주화, 표상, 심볼",13,십자가,24,기타 다른 도형요소 내에 위치하는 십자가,241324
24,"문장, 주화, 표상, 심볼",13,십자가,25,기타 다른 십자가,241325
24,"문장, 주화, 표상, 심볼",13,십자가,26,불완전한 십자가,241326
24,"문장, 주화, 표상, 심볼",15,화살(표)[Note]다트 포함,01,하나의 화살(표),241501
24,"문장, 주화, 표상, 심볼",15,화살(표)[Note]다트 포함,02,"두 개의 화살, 화살표시가 양쪽에 있는 화살",241502
24,"문장, 주화, 표상, 심볼",15,화살(표)[Note]다트 포함,03,세 개 이상의 화살(표),241503
24,"문장, 주화, 표상, 심볼",15,화살(표)[Note]다트 포함,05,미늘(가시)이 있는 화살(표),241505
24,"문장, 주화, 표상, 심볼",15,화살(표)[Note]다트 포함,07,"문자, 결합 문자, 또는 숫자와 결합된 화살(표)",241507
24,"문장, 주화, 표상, 심볼",15,화살(표)[Note]다트 포함,08,기타 다른 문자와 결합된 화살(표) (A-24-15-17 제외),241508
24,"문장, 주화, 표상, 심볼",15,화살(표)[Note]다트 포함,11,기타 다른 도형요소와 결합된 화살(표) (A-24-15-13 및 A-24-15-15 제외),241511
24,"문장, 주화, 표상, 심볼",15,화살(표)[Note]다트 포함,13,"원, 원호 또는 링을 구성하는 화살(표)",241513
24,"문장, 주화, 표상, 심볼",15,화살(표)[Note]다트 포함,15,기타 다른 기하도형을 형성하는 화살(표),241515
24,"문장, 주화, 표상, 심볼",15,화살(표)[Note]다트 포함,17,문자로 구성되는 화살(표),241517
24,"문장, 주화, 표상, 심볼",15,화살(표)[Note]다트 포함,21,화살촉[Note]직각 형태의 화살촉(26-03-23) 제외,241521
24,"문장, 주화, 표상, 심볼",17,"기호, 표시, 심볼",01,구두점,241701
24,"문장, 주화, 표상, 심볼",17,"기호, 표시, 심볼",02,점,241702
24,"문장, 주화, 표상, 심볼",17,"기호, 표시, 심볼",03,별표(*),241703
24,"문장, 주화, 표상, 심볼",17,"기호, 표시, 심볼",04,"느낌표, 물음표",241704
24,"문장, 주화, 표상, 심볼",17,"기호, 표시, 심볼",05,수학 기호,241705
24,"문장, 주화, 표상, 심볼",17,"기호, 표시, 심볼",06,수 개의 수학 기호,241706
24,"문장, 주화, 표상, 심볼",17,"기호, 표시, 심볼",07,도형 또는 문자와 결합된 수학 기호,241707
24,"문장, 주화, 표상, 심볼",17,"기호, 표시, 심볼",08,무한대 표시,241708
24,"문장, 주화, 표상, 심볼",17,"기호, 표시, 심볼",09,기타 다른 수학적 기호,241709
24,"문장, 주화, 표상, 심볼",17,"기호, 표시, 심볼",10,음악 기호(악보),241710
24,"문장, 주화, 표상, 심볼",17,"기호, 표시, 심볼",11,높은 음자리표,241711
24,"문장, 주화, 표상, 심볼",17,"기호, 표시, 심볼",12,음표,241712
24,"문장, 주화, 표상, 심볼",17,"기호, 표시, 심볼",13,"보표(오선), 음표 또는 높은 음자리표가 그려진 보표",241713
24,"문장, 주화, 표상, 심볼",17,"기호, 표시, 심볼",14,기타 다른 음악 기호,241714
24,"문장, 주화, 표상, 심볼",17,"기호, 표시, 심볼",15,"천문학적 또는 점성학적 기호, 황도십이궁, 남성 또는 여성 기호",241715
24,"문장, 주화, 표상, 심볼",17,"기호, 표시, 심볼",17,(At- Symbol) ＠,241717
24,"문장, 주화, 표상, 심볼",17,"기호, 표시, 심볼",18,각국 화폐단위 표시,241718
24,"문장, 주화, 표상, 심볼",17,"기호, 표시, 심볼",19,재활용 기호(상징),241719
24,"문장, 주화, 표상, 심볼",17,"기호, 표시, 심볼",20,체크 표시,241720
24,"문장, 주화, 표상, 심볼",17,"기호, 표시, 심볼",21,음양 상징,241721
24,"문장, 주화, 표상, 심볼",17,"기호, 표시, 심볼",22,평화의 상징,241722
24,"문장, 주화, 표상, 심볼",17,"기호, 표시, 심볼",23,금지 표시[Note]교통 신호 및 이정표(18-07) 제외,241723
24,"문장, 주화, 표상, 심볼",17,"기호, 표시, 심볼",24,위치표시 아이콘 (핀 아이콘),241724
24,"문장, 주화, 표상, 심볼",17,"기호, 표시, 심볼",25,"기타 다른 기호, 표시, 상징",241725
25,"장식무늬, 장식면, 장식배경",01,"장식용 무늬(장식재)[Note](05-13)으로 분류되는 식물로 구성되는 장식무늬, 또는 (25-03)으로 분류되는 수평으로 확장된 장식면은 포함하지 않음",01,머리그림(속표지 또는 라벨위에 있는),250101
25,"장식무늬, 장식면, 장식배경",01,"장식용 무늬(장식재)[Note](05-13)으로 분류되는 식물로 구성되는 장식무늬, 또는 (25-03)으로 분류되는 수평으로 확장된 장식면은 포함하지 않음",05,장식띠·테두리 장식(25-01-09 제외),250105
25,"장식무늬, 장식면, 장식배경",01,"장식용 무늬(장식재)[Note](05-13)으로 분류되는 식물로 구성되는 장식무늬, 또는 (25-03)으로 분류되는 수평으로 확장된 장식면은 포함하지 않음",06,"밴더롤, 카르투슈(두루마리꼴 장식)",250106
25,"장식무늬, 장식면, 장식배경",01,"장식용 무늬(장식재)[Note](05-13)으로 분류되는 식물로 구성되는 장식무늬, 또는 (25-03)으로 분류되는 수평으로 확장된 장식면은 포함하지 않음",09,틀·프레임,250109
25,"장식무늬, 장식면, 장식배경",01,"장식용 무늬(장식재)[Note](05-13)으로 분류되는 식물로 구성되는 장식무늬, 또는 (25-03)으로 분류되는 수평으로 확장된 장식면은 포함하지 않음",10,완전한 틀 및 프레임,250110
25,"장식무늬, 장식면, 장식배경",01,"장식용 무늬(장식재)[Note](05-13)으로 분류되는 식물로 구성되는 장식무늬, 또는 (25-03)으로 분류되는 수평으로 확장된 장식면은 포함하지 않음",13,부분적인 프레임 및 장식물,250113
25,"장식무늬, 장식면, 장식배경",01,"장식용 무늬(장식재)[Note](05-13)으로 분류되는 식물로 구성되는 장식무늬, 또는 (25-03)으로 분류되는 수평으로 확장된 장식면은 포함하지 않음",15,"라벨, 병목에 붙이는 라벨[Note]줄로 매단 라벨(20-05-15) 제외",250115
25,"장식무늬, 장식면, 장식배경",01,"장식용 무늬(장식재)[Note](05-13)으로 분류되는 식물로 구성되는 장식무늬, 또는 (25-03)으로 분류되는 수평으로 확장된 장식면은 포함하지 않음",17,병목에 붙이는 라벨,250117
25,"장식무늬, 장식면, 장식배경",01,"장식용 무늬(장식재)[Note](05-13)으로 분류되는 식물로 구성되는 장식무늬, 또는 (25-03)으로 분류되는 수평으로 확장된 장식면은 포함하지 않음",18,띠 또는 링 형태의 라벨,250118
25,"장식무늬, 장식면, 장식배경",01,"장식용 무늬(장식재)[Note](05-13)으로 분류되는 식물로 구성되는 장식무늬, 또는 (25-03)으로 분류되는 수평으로 확장된 장식면은 포함하지 않음",19,기타 다른 라벨,250119
25,"장식무늬, 장식면, 장식배경",01,"장식용 무늬(장식재)[Note](05-13)으로 분류되는 식물로 구성되는 장식무늬, 또는 (25-03)으로 분류되는 수평으로 확장된 장식면은 포함하지 않음",25,기타 다른 장식무늬,250125
25,"장식무늬, 장식면, 장식배경",03,"수평으로 길게 늘여진 장식[Note]타원으로 길게 늘여진 면(26-01), 삼각형으로 길게 늘여진 면(26-03), 사변형으로 길게 늘여진 면(26-04) 제외",01,수평으로 길게 늘여진 장식면,250301
25,"장식무늬, 장식면, 장식배경",03,"수평으로 길게 늘여진 장식[Note]타원으로 길게 늘여진 면(26-01), 삼각형으로 길게 늘여진 면(26-03), 사변형으로 길게 늘여진 면(26-04) 제외",03,두 개의 짧은 오목 또는 볼록 면을 가지는 길게 늘여진 장식면,250303
25,"장식무늬, 장식면, 장식배경",03,"수평으로 길게 늘여진 장식[Note]타원으로 길게 늘여진 면(26-01), 삼각형으로 길게 늘여진 면(26-03), 사변형으로 길게 늘여진 면(26-04) 제외",05,하나의 짧은 오목 또는 볼록 면을 가지는 길게 늘여진 장식면,250305
25,"장식무늬, 장식면, 장식배경",03,"수평으로 길게 늘여진 장식[Note]타원으로 길게 늘여진 면(26-01), 삼각형으로 길게 늘여진 면(26-03), 사변형으로 길게 늘여진 면(26-04) 제외",07,하나 또는 두 개의 긴 면에 엔타시스(원주의 배가 볼룩한)를 가지는 길게 늘여진 장식면,250307
25,"장식무늬, 장식면, 장식배경",03,"수평으로 길게 늘여진 장식[Note]타원으로 길게 늘여진 면(26-01), 삼각형으로 길게 늘여진 면(26-03), 사변형으로 길게 늘여진 면(26-04) 제외",09,"길게 늘여진 다각형[Note](26-03)으로 분류되는 삼각형, (26-04)로 분류 되는 사변형은 제외",250309
25,"장식무늬, 장식면, 장식배경",03,"수평으로 길게 늘여진 장식[Note]타원으로 길게 늘여진 면(26-01), 삼각형으로 길게 늘여진 면(26-03), 사변형으로 길게 늘여진 면(26-04) 제외",11,하나 또는 두 개의 긴 오목 면,250311
25,"장식무늬, 장식면, 장식배경",03,"수평으로 길게 늘여진 장식[Note]타원으로 길게 늘여진 면(26-01), 삼각형으로 길게 늘여진 면(26-03), 사변형으로 길게 늘여진 면(26-04) 제외",13,하나 또는 두 개의 긴 볼록 면,250313
25,"장식무늬, 장식면, 장식배경",03,"수평으로 길게 늘여진 장식[Note]타원으로 길게 늘여진 면(26-01), 삼각형으로 길게 늘여진 면(26-03), 사변형으로 길게 늘여진 면(26-04) 제외",15,원 또는 타원의 연속되는 호로 구성되는 하나 이상의 면을 가지는 길게 늘여진 장식면,250315
25,"장식무늬, 장식면, 장식배경",03,"수평으로 길게 늘여진 장식[Note]타원으로 길게 늘여진 면(26-01), 삼각형으로 길게 늘여진 면(26-03), 사변형으로 길게 늘여진 면(26-04) 제외",25,기타 길게 늘여진 장식면,250325
25,"장식무늬, 장식면, 장식배경",05,"두 개 또는 네 개로 분할된 배경[Note]선, 띠 또는 서로 다른 모양의 구획에 의해 두 개 또는 네 개로 분할된 배경을 포함",01,수직으로 두 개로 분할된 배경,250501
25,"장식무늬, 장식면, 장식배경",05,"두 개 또는 네 개로 분할된 배경[Note]선, 띠 또는 서로 다른 모양의 구획에 의해 두 개 또는 네 개로 분할된 배경을 포함",02,수평으로 두 개로 분할된 배경,250502
25,"장식무늬, 장식면, 장식배경",05,"두 개 또는 네 개로 분할된 배경[Note]선, 띠 또는 서로 다른 모양의 구획에 의해 두 개 또는 네 개로 분할된 배경을 포함",03,대각선으로 두 개로 분할된 배경,250503
25,"장식무늬, 장식면, 장식배경",05,"두 개 또는 네 개로 분할된 배경[Note]선, 띠 또는 서로 다른 모양의 구획에 의해 두 개 또는 네 개로 분할된 배경을 포함",05,수직 및 수평으로 교차하여(열십자로) 분할된 배경,250505
25,"장식무늬, 장식면, 장식배경",05,"두 개 또는 네 개로 분할된 배경[Note]선, 띠 또는 서로 다른 모양의 구획에 의해 두 개 또는 네 개로 분할된 배경을 포함",06,대각선으로 교차하여 분할된 배경,250506
25,"장식무늬, 장식면, 장식배경",05,"두 개 또는 네 개로 분할된 배경[Note]선, 띠 또는 서로 다른 모양의 구획에 의해 두 개 또는 네 개로 분할된 배경을 포함",24,세 개로 분할된 배경,250524
25,"장식무늬, 장식면, 장식배경",05,"두 개 또는 네 개로 분할된 배경[Note]선, 띠 또는 서로 다른 모양의 구획에 의해 두 개 또는 네 개로 분할된 배경을 포함",25,두 개 또는 네 개로 분할된 기타 다른 배경,250525
25,"장식무늬, 장식면, 장식배경",07,도형 또는 문자가 반복 표현된 표면  또는 배경,01,반복되는 기하 도형 또는 무늬로 덮인 표면 또는 배경,250701
25,"장식무늬, 장식면, 장식배경",07,도형 또는 문자가 반복 표현된 표면  또는 배경,02,마름모꼴 무늬로 덮인 표면 또는 배경,250702
25,"장식무늬, 장식면, 장식배경",07,도형 또는 문자가 반복 표현된 표면  또는 배경,03,사각형 또는 직사각형으로 덮인 표면 또는 배경 (A-25-07-04 제외),250703
25,"장식무늬, 장식면, 장식배경",07,도형 또는 문자가 반복 표현된 표면  또는 배경,04,체크 무늬의 표면 또는 배경,250704
25,"장식무늬, 장식면, 장식배경",07,도형 또는 문자가 반복 표현된 표면  또는 배경,05,다각형으로 덮인 표면 또는 배경,250705
25,"장식무늬, 장식면, 장식배경",07,도형 또는 문자가 반복 표현된 표면  또는 배경,06,원 또는 타원으로 덮인 표면 또는 배경,250706
25,"장식무늬, 장식면, 장식배경",07,도형 또는 문자가 반복 표현된 표면  또는 배경,07,점으로 덮인 표면 또는 배경,250707
25,"장식무늬, 장식면, 장식배경",07,도형 또는 문자가 반복 표현된 표면  또는 배경,08,기타 다른 기하 도형 또는 무늬로 덮인 표면 또는 배경,250708
25,"장식무늬, 장식면, 장식배경",07,도형 또는 문자가 반복 표현된 표면  또는 배경,15,해칭(음영선)으로 덮인 표면 또는 배경,250715
25,"장식무늬, 장식면, 장식배경",07,도형 또는 문자가 반복 표현된 표면  또는 배경,17,반복되는 문자로 덮인 표면 또는 배경,250717
25,"장식무늬, 장식면, 장식배경",07,도형 또는 문자가 반복 표현된 표면  또는 배경,20,선 또는 띠로 덮인 표면 또는 배경,250720
25,"장식무늬, 장식면, 장식배경",07,도형 또는 문자가 반복 표현된 표면  또는 배경,21,직선 또는 띠로 덮인 표면 또는 배경,250721
25,"장식무늬, 장식면, 장식배경",07,도형 또는 문자가 반복 표현된 표면  또는 배경,22,물결선 또는 띠로 덮인 표면 또는 배경,250722
25,"장식무늬, 장식면, 장식배경",07,도형 또는 문자가 반복 표현된 표면  또는 배경,23,지그재그 또는 V형(갈매기 패턴)의 선 또는 띠로 덮인 표면 또는 배경,250723
25,"장식무늬, 장식면, 장식배경",07,도형 또는 문자가 반복 표현된 표면  또는 배경,25,기타 다른 반복되는 도형요소로 덮인 표면 또는 배경[Note]산재한 잎(05-03-16)이나 산재한 꽃(05-05-23)으로 덮인 표면은 제외,250725
25,"장식무늬, 장식면, 장식배경",07,도형 또는 문자가 반복 표현된 표면  또는 배경,26,한국전통문양,250726
25,"장식무늬, 장식면, 장식배경",12,기타 다른 장식으로 덮인 표면 또는 배경,01,빛 또는 방사선으로 덮인 표면 또는 배경,251201
25,"장식무늬, 장식면, 장식배경",12,기타 다른 장식으로 덮인 표면 또는 배경,03,파형(모아레)무늬의 표면 또는 배경,251203
25,"장식무늬, 장식면, 장식배경",12,기타 다른 장식으로 덮인 표면 또는 배경,25,기타 다른 장식물로 덮인 표면 또는 배경,251225
26,"기하도형 및 입체[Note](a) 기하도형과 사람, 동물, 식물 또는 사물로 구성된 입체 포함(b) (27-01)로 분류되는 기하학적 도형을 형성하는 문자는 제외",01,"원, 타원",01,원,260101
26,"기하도형 및 입체[Note](a) 기하도형과 사람, 동물, 식물 또는 사물로 구성된 입체 포함(b) (27-01)로 분류되는 기하학적 도형을 형성하는 문자는 제외",01,"원, 타원",02,타원,260102
26,"기하도형 및 입체[Note](a) 기하도형과 사람, 동물, 식물 또는 사물로 구성된 입체 포함(b) (27-01)로 분류되는 기하학적 도형을 형성하는 문자는 제외",01,"원, 타원",03,하나의 원 또는 타원,260103
26,"기하도형 및 입체[Note](a) 기하도형과 사람, 동물, 식물 또는 사물로 구성된 입체 포함(b) (27-01)로 분류되는 기하학적 도형을 형성하는 문자는 제외",01,"원, 타원",04,두 개의 원 또는 타원(하나의 내부에 다른 하나가 위치하는),260104
